"householdID","dietary_spec","dist_park","email_sub","est_inc","hhold_size","leisure_perc","oldest","passholder","previous_attend","social_media_scale","youngest"
1342,"None",51.3,"No",96495.7089273639,2,0.09,53,1,0,0.66,0
1343,"None",51.7,"No",104354.750009234,2,0.09,35,0,4,0.05,12
1344,"None",62.3,"No",60040.9919021053,2,0.03,70,0,2,0.1,24
1345,"None",2.1,"No",41349.4350287604,2,0.08,83,0,4,0.48,7
1346,"None",17.8,"Yes",65917.4864628944,3,0.18,49,1,0,0.83,48
1347,"None",2.9,"No",69459.4254707149,2,0.04,66,0,1,0.68,18
1348,"None",72.6,"No",63195.0450713684,2,0.07,88,1,1,0.21,8
1349,"None",3.2,"No",46174.4924704623,3,0.17,40,0,3,0.98,35
1350,"None",17.5,"No",104325.002565895,1,0.1,43,0,1,0.52,43
1351,"None",23.4,"No",82664.7958093034,3,0.17,31,0,3,0.45,26
1352,"None",20.4,"No",104859.441135802,1,0.1,35,0,0,0.22,35
1353,"None",2.6,"No",84300.0879112731,2,0.06,26,1,3,0.83,1
1354,"None",25.8,"Yes",90851.7679801334,4,0.22,82,1,2,0.26,58
1355,"None",20,"No",56555.3613771997,1,0.13,60,0,3,0.95,60
1356,"None",14.6,"Yes",47935.4784748349,3,0.18,40,0,2,0.9,35
1357,"None",26.6,"No",67783.1432409979,3,0.17,78,0,0,0.64,4
1358,"None",2.6,"No",71832.7810942098,1,0.14,30,1,3,0.88,30
1359,"None",0.3,"No",93021.8047795924,1,0.15,80,0,1,0.53,80
1360,"None",1.3,"No",117432.653397257,1,0.13,83,1,3,0.54,83
1361,"None",32.6,"No",74956.3752614082,1,0.13,86,0,0,0.37,86
1362,"Peanut Allergy",100.1,"Yes",67070.8881566862,4,0.24,57,0,3,0.82,34
1363,"None",13.3,"Yes",73793.4187346582,3,0.2,57,0,2,0.32,31
1364,"None",24.7,"Yes",81116.6545753093,3,0.19,90,0,2,0.95,48
1365,"None",37.3,"No",64206.5558886061,2,0.07,63,0,2,0.14,2
1366,"None",13.2,"Yes",119520.522820561,4,0.22,92,0,1,0.19,8
1367,"None",5.9,"Yes",72971.6295171981,3,0.2,35,0,0,0.96,30
1368,"None",32.2,"No",56631.9320898387,1,0.15,65,1,1,0.42,65
1369,"None",0.2,"No",109376.234844005,1,0.13,51,0,6,0.52,51
1370,"None",117.8,"No",103838.778178721,2,0.03,42,1,2,0.96,37
1371,"None",15.2,"No",104860.170413666,2,0.09,82,0,0,0.81,8
1372,"None",72.1,"Yes",72975.4873274741,3,0.19,80,1,0,0.65,20
1373,"None",3.3,"No",145530.372612058,2,0.03,51,0,2,0.04,10
1374,"Vegetarian",7.6,"Yes",58179.7916905917,4,0.25,79,0,1,0.31,37
1375,"None",31.9,"No",63574.3842291656,1,0.14,76,1,2,0.69,76
1376,"None",21.2,"No",81388.6673238668,2,0.05,33,1,1,0.33,15
1377,"None",32.2,"No",33052.1118026965,2,0.08,84,0,1,0.42,16
1378,"No Dairy",29.2,"Yes",78341.2634117263,5,0.26,64,1,0,0.27,28
1379,"None",26.1,"No",49818.8855212085,1,0.16,42,0,2,0.16,42
1380,"None",9.5,"No",44710.1003885868,2,0.03,71,1,2,0.25,20
1381,"None",3.3,"No",69412.7846902197,2,0.04,54,1,6,0.3,48
1382,"Vegetarian",69.6,"Yes",100287.925300964,4,0.24,76,1,3,0.83,16
1383,"None",54.1,"No",39635.9071397211,1,0.16,65,1,2,0.81,65
1384,"No Dairy",6.5,"Yes",50188.7449962545,5,0.26,88,1,1,0.87,40
1385,"None",15.1,"No",56820.7069081301,2,0.02,28,1,2,0.46,23
1386,"Peanut Allergy",8.4,"Yes",113370.795651052,4,0.24,56,0,0,0.56,1
1387,"None",3.7,"No",115143.520660402,1,0.14,36,0,2,0.63,36
1388,"None",5.5,"Yes",91731.8021732022,3,0.19,42,0,2,0.69,5
1389,"None",25.6,"No",65661.3227284951,1,0.11,46,1,2,0.5,46
1390,"None",13.9,"No",109168.538309516,2,0.08,66,0,2,0.59,23
1391,"None",29.3,"No",80230.2999915727,1,0.16,48,1,1,0.15,48
1392,"None",32.2,"No",79084.7810034339,2,0.04,88,0,1,0.81,57
1393,"No Dairy",10.1,"Yes",82913.9491995801,5,0.26,48,0,1,0.69,13
1394,"None",67,"No",79681.3042116232,2,0.07,60,1,1,0.28,46
1395,"None",10.5,"No",113248.864403486,1,0.13,47,0,1,0.62,47
1396,"Peanut Allergy",4.7,"Yes",74082.3152417561,4,0.23,30,0,2,0.95,14
1397,"No Dairy",53.8,"Yes",69629.2639006806,5,0.26,91,0,3,0.83,41
1398,"None",8.6,"No",102231.051554234,2,0.07,81,0,1,0.48,11
1399,"None",14.2,"No",82988.0019400562,2,0.05,82,0,1,0.87,46
1400,"None",3.6,"No",76284.8402782506,2,0.05,33,0,3,0.4,17
1401,"Peanut Allergy",69.6,"Yes",95208.2488192918,4,0.24,84,0,3,0.52,13
1402,"None",4.8,"Yes",77398.2066558316,4,0.22,78,0,2,0.91,19
1403,"Vegetarian",6.8,"Yes",106307.399979828,4,0.24,27,0,3,0.45,22
1404,"Peanut Allergy",6.1,"Yes",93095.6747872587,4,0.23,38,1,0,0.69,30
1405,"None",15.4,"No",106445.036596125,1,0.12,51,0,3,0.38,51
1406,"Gluten-Free",19.6,"Yes",84119.0662964127,6,0.27,86,0,4,0.1,11
1407,"None",37.3,"No",50367.5653211947,2,0.04,36,0,2,0.78,31
1408,"None",14.5,"No",72681.8201655346,1,0.15,40,1,2,0.74,40
1409,"None",5.5,"Yes",72070.8522002021,3,0.2,86,0,2,0.56,35
1410,"Vegetarian",25.6,"Yes",72913.402067545,4,0.25,91,1,0,0.82,57
1411,"None",3,"Yes",94352.5085623706,4,0.22,45,0,2,0.86,4
1412,"Vegetarian",12.5,"Yes",109694.438734319,5,0.25,88,0,0,0.38,22
1413,"None",68.4,"No",96191.3929495415,2,0.06,93,0,1,0.18,43
1414,"None",6.2,"Yes",65140.8720806506,3,0.18,86,1,2,0.91,57
1415,"None",14,"No",90032.9496776948,3,0.16,56,0,4,0.06,41
1416,"Vegetarian",86.4,"Yes",88010.1682209475,4,0.25,49,0,3,0.61,33
1417,"None",59.4,"No",68803.8069182811,1,0.13,68,0,0,0.9,68
1418,"None",28.1,"Yes",82324.487593637,4,0.22,64,0,5,0.96,6
1419,"Seafood Allergy",19.8,"Yes",129833.270588252,7,0.28,94,0,1,0.33,12
1420,"None",6,"Yes",87087.4346038032,3,0.2,66,0,2,0.82,42
1421,"None",5.7,"Yes",82896.5774414775,3,0.2,66,1,2,0.06,5
1422,"Vegetarian",80.1,"Yes",104870.43445743,4,0.25,78,0,2,0.98,7
1423,"None",8.2,"Yes",63723.7315822707,3,0.2,38,0,1,0.97,21
1424,"None",11,"No",81474.9736512693,2,0.03,88,1,3,0.06,49
1425,"None",23.2,"Yes",64271.8804569849,3,0.18,28,0,2,0.4,13
1426,"Vegetarian",62.6,"Yes",51178.3832033567,4,0.25,57,0,3,0.85,2
1427,"Peanut Allergy",26.2,"Yes",83140.7004358734,4,0.24,86,0,2,0.38,41
1428,"None",22.6,"No",65319.2412655296,1,0.11,26,0,3,0.7,26
1429,"None",8.8,"No",90989.3657774223,2,0.05,88,0,0,0.71,56
1430,"None",32.1,"Yes",40180.8484922722,3,0.18,56,0,3,0.46,5
1431,"None",21.8,"Yes",57263.9962895542,4,0.22,85,0,3,0.35,31
1432,"Gluten-Free",25.7,"Yes",80933.3487098107,6,0.27,86,1,4,0.74,13
1433,"None",10.3,"No",51211.5230872601,1,0.11,85,0,2,0.19,85
1434,"None",25.3,"Yes",69986.2673959781,3,0.18,46,0,0,0.11,41
1435,"None",4.7,"No",50040.8709452093,1,0.13,61,1,1,0.09,61
1436,"None",28.5,"No",73130.148283675,2,0.04,67,0,4,0.16,3
1437,"None",19.5,"No",42549.1234123665,2,0.04,60,0,1,0.72,17
1438,"Gluten-Free",14.9,"Yes",68010.8492028648,6,0.27,37,0,3,0.07,2
1439,"None",0.9,"Yes",88205.2385439712,4,0.22,88,0,2,0.1,5
1440,"None",30.4,"Yes",77632.1802313503,3,0.2,26,1,0,0.56,18
1441,"None",35.5,"No",96827.5740717761,2,0.06,56,0,2,0.43,21
1442,"None",52.5,"No",84257.7543076324,1,0.1,31,0,5,0.75,31
1443,"None",9.7,"No",71397.9301465812,1,0.11,70,0,0,0.56,70
1444,"None",25.7,"No",97276.656017653,2,0.08,51,0,0,0.85,18
1445,"None",6.2,"No",59151.9032360264,2,0.07,80,0,0,0.88,43
1446,"None",15.3,"No",70839.0932995547,1,0.12,77,1,4,0.79,77
1447,"None",8.7,"No",70676.3510453359,1,0.13,39,0,2,0.75,39
1448,"None",4.1,"No",91336.8092886295,2,0.05,43,1,1,0.95,38
1449,"Vegetarian",20.7,"Yes",81152.6632914845,4,0.25,71,0,2,0.8,55
1450,"Vegetarian",0.3,"Yes",85259.4760172685,4,0.25,94,0,0,0.3,25
1451,"None",25.3,"No",86373.0554359862,2,0.05,51,0,1,0.51,39
1452,"None",31,"No",76988.8112737586,2,0.02,49,1,3,0.51,23
1453,"Vegetarian",28.8,"Yes",94780.4181149724,4,0.25,82,0,3,0.88,31
1454,"None",22,"No",80264.9898122697,2,0.08,92,1,2,0.67,52
1455,"None",5,"No",86128.5177489332,2,0.05,33,1,1,0.86,28
1456,"None",8.2,"No",106386.429107737,2,0.05,58,1,4,0.76,9
1457,"Peanut Allergy",131.4,"Yes",75478.5985377086,4,0.24,26,0,1,0.4,21
1458,"None",31.6,"Yes",38060.5042975604,3,0.21,68,1,3,0.27,46
1459,"None",20.6,"No",68497.9645768735,2,0.08,40,1,4,0.86,13
1460,"None",0.9,"Yes",87252.9540172015,3,0.18,31,1,3,0.7,26
1461,"None",38.4,"Yes",79984.9420895938,3,0.2,34,0,1,0.62,29
1462,"None",20.3,"No",90786.7318961695,3,0.17,35,0,1,0.69,30
1463,"None",1.2,"No",84147.6716006714,2,0.07,87,0,0,0.54,30
1464,"None",1.3,"Yes",61226.9953404741,3,0.2,91,0,2,0.84,14
1465,"None",7.4,"No",102118.022489635,1,0.16,28,1,1,0.97,28
1466,"None",36.4,"No",80073.819620462,2,0.07,44,0,4,0.3,17
1467,"None",18.3,"No",104608.327384722,1,0.14,27,0,0,0.28,27
1468,"None",37,"No",100984.246913233,2,0.1,74,1,0,0.57,42
1469,"Vegetarian",56.9,"Yes",96523.9441586669,5,0.25,34,0,1,0.79,5
1470,"No Dairy",1.1,"Yes",56620.1180533155,5,0.26,36,0,1,0.85,31
1471,"None",0.7,"No",56429.1678399946,2,0.03,52,0,1,0.67,12
1472,"None",23.7,"No",74740.1829099642,1,0.11,41,0,3,0.65,41
1473,"None",7.2,"No",90688.8359210637,2,0.02,85,1,3,0.44,2
1474,"None",53.4,"No",93848.2974772703,1,0.1,72,0,3,0.22,72
1475,"None",6.3,"No",67018.4934968609,2,0.02,54,1,2,0.43,14
1476,"None",14.2,"No",77595.298230693,2,0.08,36,1,1,0.29,20
1477,"None",9,"Yes",91889.6312914031,3,0.18,67,0,1,0.52,9
1478,"None",2.3,"No",84710.4596950122,1,0.14,69,1,1,0.68,69
1479,"None",18.9,"No",86021.3591010489,3,0.17,26,0,1,0.33,13
1480,"None",5.5,"Yes",89241.2332414204,3,0.18,85,1,6,0.27,14
1481,"None",5.8,"No",70283.9522785183,1,0.14,48,0,0,0.61,48
1482,"Vegetarian",59.2,"Yes",84380.3561906145,4,0.24,71,1,2,0.18,36
1483,"None",21.4,"No",107275.705031234,1,0.13,86,0,2,0.81,86
1484,"None",9,"No",67918.4140859644,2,0.03,68,0,2,0.17,0
1485,"None",18.6,"No",30294.3377696859,1,0.1,78,0,0,0.56,78
1486,"None",6.6,"No",95551.5052205657,2,0.02,81,0,2,0.33,14
1487,"None",5.6,"No",81268.5747610955,2,0.05,56,0,2,0.16,17
1488,"Peanut Allergy",6.2,"Yes",23087.0465038022,4,0.24,93,0,3,0.69,51
1489,"None",0.2,"No",99328.501031936,2,0.07,31,0,2,0.5,9
1490,"None",10.2,"No",114027.569037898,1,0.12,86,0,0,0.72,86
1491,"Gluten-Free",19.7,"Yes",40056.1982999746,6,0.27,52,0,2,0.08,8
1492,"Peanut Allergy",7.2,"Yes",86120.3301961524,4,0.23,31,1,2,0.18,26
1493,"None",12.6,"No",90447.0374154132,1,0.12,53,0,2,0.86,53
1494,"None",32.7,"No",76704.8320589258,2,0.03,82,0,4,0.33,54
1495,"None",60.5,"No",33478.6130096023,2,0.03,36,1,2,0.46,18
1496,"None",60.8,"No",69995.2392058741,1,0.14,85,0,2,0.4,85
1497,"Peanut Allergy",5,"Yes",85773.4231021537,4,0.23,49,0,1,0.95,15
1498,"None",19.9,"No",94930.5937089907,3,0.17,30,0,3,0.67,14
1499,"Seafood Allergy",17.6,"Yes",43613.9421333483,7,0.28,34,0,2,0.39,29
1500,"None",34.2,"No",74144.2394183383,1,0.14,46,0,3,0.79,46
1501,"None",27,"No",58770.8997236797,2,0.04,81,1,2,0.7,47
1502,"None",56.9,"No",81476.622956629,2,0.03,82,0,1,0.28,46
1503,"None",15.1,"No",81921.8163711711,1,0.15,70,1,2,0.69,70
1504,"None",59.8,"No",67633.8754309136,1,0.16,60,0,3,0.28,60
1505,"None",53.9,"No",71109.2600899547,2,0.03,52,0,2,0.7,22
1506,"None",8.3,"No",82832.4884442194,2,0.05,74,0,3,0.42,25
1507,"Peanut Allergy",23,"Yes",90523.7421071391,4,0.24,65,0,2,0.94,24
1508,"None",3.1,"No",64678.7149507936,1,0.13,66,0,2,0.21,66
1509,"None",15.5,"Yes",68029.1663970166,3,0.18,92,0,2,0.45,16
1510,"None",45.3,"No",52037.5388973012,1,0.12,91,0,1,0.11,91
1511,"None",26.2,"No",94238.2050060418,1,0.16,73,0,4,0.53,73
1512,"Peanut Allergy",33,"Yes",83280.57575769,4,0.23,91,1,1,0.36,4
1513,"None",0.6,"No",83778.6065431356,2,0.03,64,0,4,0.36,15
1514,"None",3.2,"Yes",83159.3443750224,4,0.22,33,0,3,0.79,28
1515,"None",7.1,"No",79948.0494586694,1,0.11,81,0,1,0.3,81
1516,"No Dairy",2.5,"Yes",88797.9749731957,5,0.26,78,1,3,0.89,38
1517,"None",28,"Yes",97385.8285225693,3,0.18,37,1,1,0.3,32
1518,"Seafood Allergy",14.6,"Yes",66461.3062528428,7,0.28,63,0,2,0.91,20
1519,"None",3.7,"No",102912.884742614,2,0.09,87,1,0,0.94,4
1520,"Vegetarian",5.7,"Yes",65315.2451536059,4,0.25,41,0,3,0.39,35
1521,"None",7.3,"No",70951.9497979989,1,0.13,46,1,3,0.91,46
1522,"No Dairy",11.3,"Yes",79936.3214349203,5,0.26,41,0,3,0.14,19
1523,"Peanut Allergy",16.6,"Yes",85642.4051046688,4,0.23,51,0,1,0.29,41
1524,"None",34.1,"No",100608.296965434,2,0.1,65,0,2,0.07,18
1525,"None",4.7,"No",48991.1079250165,1,0.12,74,0,0,0.91,74
1526,"None",5.6,"No",100994.604408845,1,0.15,92,1,0,0.23,92
1527,"None",4.2,"No",59979.9304792304,1,0.13,63,0,3,0.91,63
1528,"None",16.3,"No",79518.8530858171,1,0.1,63,0,3,0.96,63
1529,"None",23.2,"Yes",88581.7283391729,3,0.19,81,0,1,0.05,19
1530,"None",16.1,"Yes",64506.3298147446,4,0.22,79,1,2,0.95,30
1531,"None",1.8,"No",90661.663614317,1,0.14,76,1,3,0.84,76
1532,"None",0.8,"No",101419.443181071,2,0.05,56,1,1,0.31,17
1533,"None",3.6,"Yes",102601.394835672,3,0.21,51,0,3,0.63,10
1534,"Gluten-Free",8.8,"Yes",71759.4747954577,6,0.27,54,0,6,0.41,40
1535,"No Dairy",21.4,"Yes",99263.5913278521,5,0.26,53,1,3,0.26,17
1536,"No Dairy",9.5,"Yes",84001.3879818389,5,0.26,51,0,3,0.98,15
1537,"Gluten-Free",2.6,"Yes",67845.0261533342,6,0.27,94,0,3,0.83,11
1538,"None",6.6,"No",98932.5046132959,1,0.11,75,0,5,0.58,75
1539,"None",22.4,"No",95471.4021186659,2,0.04,64,1,1,0.86,15
1540,"None",3,"Yes",95487.3578499051,4,0.22,66,0,3,0.37,47
1541,"None",20.4,"Yes",66628.4142274101,3,0.21,61,0,3,0.32,23
1542,"None",4.3,"No",64734.7633370977,1,0.13,60,0,4,0.91,60
1543,"None",4.7,"No",96342.2817838467,2,0.04,71,0,2,0.03,14
1544,"Vegetarian",17.6,"Yes",67520.8649409181,5,0.25,49,0,1,0.11,45
1545,"None",25.2,"Yes",65542.7375887607,3,0.2,76,0,2,0.11,6
1546,"None",18.6,"Yes",56958.0234877599,3,0.2,48,1,2,0.69,11
1547,"No Dairy",66.7,"Yes",83412.1050268415,5,0.26,85,1,3,0.05,29
1548,"Peanut Allergy",5.7,"Yes",72262.9913370638,4,0.23,50,1,3,0.55,2
1549,"None",18.3,"No",66465.4490030606,2,0.05,43,0,2,0.47,17
1550,"None",19.5,"No",77720.3250891733,1,0.13,71,1,4,0.42,71
1551,"None",1.9,"No",86243.1573869937,2,0.07,50,0,0,0.63,29
1552,"None",14.4,"No",97838.4243755316,2,0.04,52,0,2,0.43,36
1553,"None",0.6,"No",80932.0309680777,1,0.16,32,0,4,0.4,32
1554,"None",0.6,"No",38511.361005856,1,0.13,84,0,2,0.42,84
1555,"None",6.5,"No",51280.783262721,2,0.08,27,1,3,0.92,8
1556,"Peanut Allergy",7.7,"Yes",72304.763928433,4,0.24,51,1,3,0.04,11
1557,"None",1,"No",49915.7177911159,1,0.15,66,0,1,0.21,66
1558,"None",5,"No",92501.3475134475,1,0.15,37,1,2,0.42,37
1559,"None",24.5,"No",74370.1591413578,1,0.1,70,0,0,0.44,70
1560,"None",1.1,"No",52351.1085737116,2,0.05,66,1,3,0.9,7
1561,"Peanut Allergy",29.7,"Yes",96346.991188552,4,0.24,57,0,2,0.52,11
1562,"None",70.6,"No",85801.9680969399,2,0.06,70,1,1,0.1,18
1563,"Vegetarian",15.2,"Yes",107799.066267398,4,0.25,35,1,3,0.43,17
1564,"Gluten-Free",2.8,"Yes",70410.1647881358,6,0.27,55,0,0,0.7,18
1565,"None",34.5,"No",84548.9698693885,2,0.03,72,1,3,0.35,33
1566,"Seafood Allergy",3.9,"Yes",70312.9178374222,7,0.28,84,0,2,0.68,51
1567,"Vegetarian",19.4,"Yes",117189.871279605,4,0.25,60,0,1,0.7,4
1568,"None",5.9,"Yes",84070.7897512267,3,0.19,90,0,4,0.7,19
1569,"None",15.2,"No",82002.7363053875,2,0.07,91,0,0,0.78,2
1570,"None",7.6,"No",67702.8796758386,2,0.05,40,1,1,0.41,22
1571,"None",20.4,"No",103021.613599267,2,0.02,51,1,2,0.45,19
1572,"Peanut Allergy",9.1,"Yes",89436.9926864344,4,0.24,89,1,2,0.92,34
1573,"None",23.6,"No",71338.0025899021,1,0.14,39,1,0,0.95,39
1574,"None",37.8,"Yes",90719.7923573964,3,0.17,30,0,0,0.57,25
1575,"Gluten-Free",33.4,"Yes",65021.6583671845,6,0.27,75,0,2,0.36,42
1576,"None",8.8,"Yes",94049.2951769814,3,0.19,44,0,4,0.34,4
1577,"None",49.5,"No",60149.0595991097,2,0.02,68,1,1,0.5,6
1578,"None",10.1,"Yes",68879.4218230533,3,0.19,40,1,4,0.27,30
1579,"None",4.7,"No",93565.0671218123,2,0.05,38,0,2,0.83,29
1580,"None",88.9,"No",61653.7984445108,2,0.09,80,0,4,0.72,22
1581,"None",18.5,"No",92633.9731716378,2,0.07,40,1,4,0.23,37
1582,"None",113.5,"No",81013.7212649666,2,0.05,75,0,2,0.44,7
1583,"None",15.8,"No",114530.6129786,2,0.03,59,0,2,0.06,24
1584,"None",3.6,"No",104031.448811682,1,0.11,60,0,1,0.77,60
1585,"None",10.6,"Yes",83955.4522582579,4,0.22,33,0,1,0.85,22
1586,"None",0.4,"No",70884.2753051161,1,0.11,40,0,1,0.12,40
1587,"None",14.3,"No",69052.6927383499,1,0.13,51,1,3,0.25,51
1588,"None",4,"No",31433.7386597342,3,0.17,67,1,0,0.45,8
1589,"None",34.4,"Yes",84652.7213393797,3,0.2,52,0,2,0.77,42
1590,"None",6.4,"No",97727.8051244193,2,0.09,85,0,0,0.07,45
1591,"None",23.4,"Yes",107843.90350988,3,0.2,71,1,1,0.25,45
1592,"No Dairy",0.5,"Yes",58166.8519248953,5,0.26,87,0,1,0.72,41
1593,"None",9.2,"No",59842.7113199779,2,0.05,28,0,3,0.3,6
1594,"None",7.4,"No",90211.2515316286,2,0.07,83,0,1,0.43,15
1595,"None",2.9,"Yes",88318.5752160961,3,0.18,31,0,2,0.52,5
1596,"None",23.1,"No",96140.4661631154,2,0.08,70,0,0,0.73,25
1597,"None",19,"No",109752.998044779,1,0.13,45,1,1,0.07,45
1598,"Gluten-Free",22.2,"Yes",78409.0353261652,6,0.27,85,1,1,0.76,43
1599,"None",9.7,"No",89943.1577969619,1,0.16,37,1,1,0.87,37
1600,"None",1.4,"No",79234.0272353136,1,0.11,75,1,1,0.57,75
1601,"None",38.8,"No",54349.6507824247,2,0.04,52,1,1,0.11,34
1602,"None",15.4,"No",72412.2164899733,2,0.03,66,1,3,0.67,43
1603,"None",77.1,"No",67541.8708736452,1,0.11,48,0,3,0.13,48
1604,"None",64,"Yes",52595.4985141855,3,0.18,35,1,0,0.74,13
1605,"None",8.1,"No",56184.3373367682,2,0.07,38,1,2,0.99,33
1606,"No Dairy",51.2,"Yes",67711.2637975953,5,0.26,29,0,0,0.82,17
1607,"Peanut Allergy",59,"Yes",62906.5855678259,4,0.23,86,1,0,0.9,5
1608,"None",11,"Yes",79023.4967269572,4,0.22,60,1,2,0.19,26
1609,"None",6,"No",108664.649393607,2,0.04,71,0,2,0.39,12
1610,"None",8,"No",90116.6966619465,2,0.07,83,0,2,0.81,25
1611,"None",4.2,"Yes",57808.1600358652,3,0.18,83,0,1,0.65,2
1612,"None",0.6,"No",90826.6497942752,1,0.12,77,1,3,0.49,77
1613,"Peanut Allergy",21.6,"Yes",96831.4091911432,4,0.24,35,1,0,0.21,1
1614,"None",36.6,"No",91339.1593099068,2,0.07,74,0,1,0.12,18
1615,"None",28.9,"Yes",105609.488391831,3,0.19,81,1,2,0.35,52
1616,"None",6.4,"No",76574.0018389236,2,0.06,30,0,2,0.95,25
1617,"None",16.2,"No",92288.4723376983,2,0.08,43,0,2,0.61,40
1618,"Seafood Allergy",64.3,"Yes",47756.9050727129,7,0.27,65,0,1,0.78,10
1619,"Vegetarian",36.2,"Yes",81107.2261822647,4,0.25,81,0,2,0.18,25
1620,"None",6.3,"No",131957.192166494,2,0.05,68,1,2,0.03,44
1621,"None",46.7,"Yes",94089.4526388033,3,0.21,50,0,1,0.96,8
1622,"None",24.4,"No",101131.892466579,3,0.17,45,0,2,0.67,40
1623,"None",9.7,"No",62497.7219997839,2,0.09,65,0,1,0.04,45
1624,"None",8.9,"No",101503.284594264,2,0.03,32,0,1,0.8,23
1625,"None",0.3,"Yes",105529.362707268,3,0.19,49,1,3,0.45,23
1626,"Vegetarian",7.2,"Yes",77261.7060717359,4,0.25,27,1,3,0.62,22
1627,"None",2.6,"No",61543.5075823193,1,0.11,67,1,1,0.93,67
1628,"None",40.4,"No",59724.8274499084,1,0.12,49,0,2,0.6,49
1629,"None",28.7,"No",69714.732225904,1,0.14,78,1,1,0.89,78
1630,"None",16.3,"No",55890.2479228004,2,0.06,30,0,0,0.82,2
1631,"None",38.2,"No",92979.1250032317,3,0.16,48,0,4,0.22,23
1632,"None",9.8,"Yes",77014.0908796873,3,0.21,81,1,2,0.62,19
1633,"None",26.1,"No",122662.654144044,2,0.07,59,0,0,0.26,7
1634,"No Dairy",16.8,"Yes",110974.046647243,5,0.26,61,1,1,0.88,55
1635,"None",4.2,"Yes",76270.3074831158,3,0.19,69,0,2,0.13,21
1636,"None",9.5,"Yes",64610.1806624821,3,0.19,66,1,1,0.31,1
1637,"None",2.4,"No",91920.1999452205,1,0.13,70,0,2,0.75,70
1638,"None",4,"No",70468.3650779573,1,0.14,45,0,3,0.05,45
1639,"Peanut Allergy",51.3,"Yes",79176.7982392772,4,0.23,27,0,3,0.06,22
1640,"None",14,"No",84327.9280902457,2,0.02,62,0,3,0.44,7
1641,"None",7.9,"No",63731.0255055641,2,0.06,51,0,1,0.26,46
1642,"None",18.8,"No",70096.5470666531,1,0.14,47,1,2,0.56,47
1643,"None",6.6,"No",91129.1803939444,2,0.02,45,1,4,0.39,8
1644,"Seafood Allergy",26.6,"Yes",98394.8706725505,8,0.28,31,0,1,0.32,26
1645,"None",24.4,"No",78615.9093405337,2,0.03,64,0,3,0.72,20
1646,"No Dairy",3.4,"Yes",90469.9474930997,5,0.26,83,1,3,0.15,9
1647,"Seafood Allergy",10.3,"Yes",91451.9144184668,7,0.28,38,0,0,0.75,6
1648,"Gluten-Free",20.9,"Yes",65625.1713728103,6,0.27,59,0,4,0.54,13
1649,"None",1,"No",76018.3338789443,2,0.04,39,0,1,0.75,28
1650,"Seafood Allergy",5.8,"Yes",83653.3561795733,8,0.28,56,1,1,0.7,54
1651,"None",0.8,"No",80097.7583621762,1,0.13,89,0,2,0.07,89
1652,"None",19.5,"Yes",84221.2589428262,4,0.22,46,0,3,0.36,43
1653,"None",49.4,"No",109385.071055904,1,0.15,57,0,1,0.4,57
1654,"None",3.6,"No",81914.9914618637,2,0.03,42,1,2,0.91,9
1655,"Gluten-Free",5.2,"Yes",104937.211567061,6,0.27,56,1,0,0.31,10
1656,"Gluten-Free",9.3,"Yes",73575.3965825419,6,0.27,72,0,1,0.25,10
1657,"Vegetarian",9.8,"Yes",47796.5502770958,4,0.25,80,0,0,0.56,22
1658,"Vegetarian",16.1,"Yes",85311.4982798082,4,0.25,86,0,2,0.39,32
1659,"None",58.9,"No",107137.602628754,1,0.12,44,1,1,0.95,44
1660,"None",27.8,"No",54527.5396693034,1,0.15,89,0,1,0.44,89
1661,"None",14.1,"No",11878.30625868,2,0.06,30,0,3,0.97,9
1662,"None",24.4,"No",92771.2431745066,2,0.05,39,0,1,0.55,14
1663,"No Dairy",24.4,"Yes",53017.109655506,5,0.26,90,0,2,0.48,17
1664,"None",2.5,"No",36877.9316742561,3,0.17,51,1,0,0.07,4
1665,"None",16.2,"No",70930.6910994889,2,0.06,72,0,2,0.55,9
1666,"None",20.3,"Yes",78133.4652797616,3,0.19,85,1,2,0.88,11
1667,"Vegetarian",0.7,"Yes",70155.3300341301,4,0.25,87,1,0,0.91,19
1668,"None",0.3,"No",47946.142912813,1,0.11,52,0,2,0.93,52
1669,"None",5.4,"Yes",62619.4282946426,3,0.2,45,1,3,0.65,27
1670,"None",2,"No",65943.1444351253,3,0.17,28,1,2,0.85,23
1671,"None",19.5,"No",86969.0339652502,2,0.03,83,0,2,0.54,56
1672,"None",32.4,"No",81156.5617634375,2,0.06,46,1,4,0.33,41
1673,"None",15,"Yes",89784.2654057637,4,0.22,58,0,1,0.57,9
1674,"None",20.3,"Yes",117791.978456318,3,0.19,53,1,4,0.54,2
1675,"None",29.8,"Yes",61455.5720678052,3,0.19,73,0,4,0.34,10
1676,"None",3.1,"No",82114.2305884723,2,0.03,52,1,2,0.11,18
1677,"No Dairy",11.2,"Yes",112654.015926496,5,0.26,85,0,1,0.51,18
1678,"None",29.4,"No",73336.9751941649,1,0.15,79,0,3,0.91,79
1679,"None",7.1,"No",91113.8136422233,2,0.09,66,1,2,0.1,20
1680,"Peanut Allergy",3.6,"Yes",55748.5963163074,4,0.24,53,1,4,0.69,48
1681,"None",14.3,"No",111621.047922371,1,0.11,33,0,3,0.55,33
1682,"None",4.7,"Yes",88657.1836238068,3,0.17,86,0,0,0.57,5
